"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.05,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.047,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.042,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.042,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.04,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.04,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.038,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.037,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.041,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.041,
"PAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.232,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.246,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.245,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.242,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.225,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.206,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.197,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.172,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.162,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.154,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.137,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.18,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.183,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.168,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.161,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.153,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.176,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.168,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.169,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.177,
"QAT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.098,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.098,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.09,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.092,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.09,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.089,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.093,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.093,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.109,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.111,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.114,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.108,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.097,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.099,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.1,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.094,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.087,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.083,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.087,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.084,
"SEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.075,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.074,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.074,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.071,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.068,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.064,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.061,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.056,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.055,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.054,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.051,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.048,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.043,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.044,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.043,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.045,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.042,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.041,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.041,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.042,
"LKA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.556,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.545,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.559,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.547,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.619,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.613,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.607,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.592,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.521,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.507,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.582,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.439,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.317,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.295,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.367,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.381,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.4,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.468,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.399,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.379,
"SYR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.23,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.211,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.195,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.191,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.179,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.172,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.171,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.151,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.126,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.121,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.113,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.114,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.106,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.107,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.109,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.107,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.103,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.104,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.106,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.105,
"TJK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.254,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.253,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.251,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.256,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.274,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.266,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.28,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.28,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.323,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.304,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.288,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.269,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.246,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.242,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.223,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.228,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.201,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.206,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.204,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.211,
"TGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.503,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.507,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.501,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.478,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.526,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.514,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.525,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.493,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.52,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.535,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.533,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.527,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.512,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.528,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.5,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.467,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.484,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.491,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.5,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.462,
"TTO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.101,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.101,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.099,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.098,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.093,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.093,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.09,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.09,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.085,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.093,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.09,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.09,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.09,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.088,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.09,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.09,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.091,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.089,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.087,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.091,
"TUN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.527,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.381,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.45,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.494,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.426,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.397,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.354,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.38,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.315,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.309,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.296,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.28,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.268,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.251,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.251,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.254,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.243,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.241,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.258,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.275,
"TKM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.586,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.584,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.542,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.499,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.441,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.423,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.377,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.356,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.301,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.306,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.293,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.239,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.22,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.192,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.171,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.171,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.172,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.197,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.183,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.172,
"UZB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.1,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.135,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.137,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.112,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.106,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.098,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.092,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.087,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.087,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.105,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.09,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.087,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.095,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.086,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.089,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.098,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.109,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.099,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.125,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.132,
"VEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.076,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.07,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.075,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.079,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.08,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.083,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.079,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.08,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.085,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.077,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.075,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.066,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.087,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.082,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.055,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.043,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.044,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.055,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.055,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.052,
"YEM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.254,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.272,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.311,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.324,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.368,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.392,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.4,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.448,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.425,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.362,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.335,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.297,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.299,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.296,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.292,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.283,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.269,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.27,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.282,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.286,
"ZWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.112,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.108,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.105,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.101,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.098,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.098,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.1,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.101,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.099,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.094,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.088,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.084,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.082,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.079,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.099,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.117,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.12,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.114,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.107,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.102,
"LAO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.106,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.105,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.106,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.105,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.103,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.1,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.095,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.094,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.093,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.095,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.09,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.089,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.088,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.084,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.083,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.082,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.081,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.078,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.075,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.075,
"EU27_2020","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.016,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.021,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.02,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.068,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.062,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.057,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.056,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.048,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.048,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.055,
"GNQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.053,
